rq,track,condition,protocol,dataset,scenario,seed,method,metric,value
rq2,baselines,difficulty/near_far/far/cicids2017/Z2/seed_13,difficulty,cicids2017,Z2,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq2,baselines,difficulty/near_far/far/cicids2017/Z2/seed_13,difficulty,cicids2017,Z2,13,renoir_dml,tpr_at_1_fpr,0.0
rq2,baselines,difficulty/near_far/far/cicids2017/Z2/seed_13,difficulty,cicids2017,Z2,13,renoir_dml,tpr_at_5_fpr,0.46511627906976744
rq2,baselines,difficulty/near_far/far/cicids2017/Z2/seed_13,difficulty,cicids2017,Z2,13,renoir_dml,unknown_auroc,0.8095771207572133
rq2,baselines,difficulty/near_far/far/cicids2017/Z2/seed_13,difficulty,cicids2017,Z2,13,renoir_dml,unknown_f1,0.0
rq2,baselines,difficulty/near_far/far/cicids2017/Z2/seed_13,difficulty,cicids2017,Z2,13,renoir_dml,unknown_precision,0.0
rq2,baselines,difficulty/near_far/far/cicids2017/Z2/seed_13,difficulty,cicids2017,Z2,13,renoir_dml,unknown_recall,0.0
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,aupr_out,0.4062534134623758
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,far,0.02197802197802198
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,fpr95,0.5956043956043956
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,frr,0.6444444444444445
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,known_accuracy,0.6307692307692307
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,known_macro_f1,0.5822250030286733
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,known_weighted_f1,0.5813420547728827
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,open_world_macro_f1,0.556259064151812
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,oscr,0.5279120879120879
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,tpr_at_1_fpr,0.28888888888888886
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,tpr_at_5_fpr,0.35555555555555557
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,unknown_auroc,0.7894505494505494
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,unknown_f1,0.4507042253521127
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,unknown_precision,0.6153846153846154
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,closr,unknown_recall,0.35555555555555557
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,aupr_out,0.3644565379074199
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,far,0.004395604395604396
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,fpr95,0.810989010989011
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,frr,0.9333333333333333
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,known_accuracy,0.756043956043956
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,known_macro_f1,0.7273036718893998
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,known_weighted_f1,0.7275580885502289
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,open_world_macro_f1,0.6567114729532406
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,oscr,0.49352869352869355
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,tpr_at_1_fpr,0.08888888888888889
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,tpr_at_5_fpr,0.5777777777777777
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,unknown_auroc,0.659023199023199
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,unknown_f1,0.12
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,unknown_precision,0.6
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,efc,unknown_recall,0.06666666666666667
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,aupr_out,0.6042332721348495
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,far,0.02197802197802198
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,fpr95,0.5802197802197803
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,frr,0.4666666666666667
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,known_accuracy,0.654945054945055
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,known_macro_f1,0.6219907019196822
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,known_weighted_f1,0.6216781101453052
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,open_world_macro_f1,0.600999684209011
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,oscr,0.5926739926739927
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,tpr_at_1_fpr,0.4666666666666667
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,tpr_at_5_fpr,0.7111111111111111
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,unknown_auroc,0.8836630036630037
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,unknown_f1,0.6075949367088608
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,unknown_precision,0.7058823529411765
rq2,baselines,difficulty/near_far/near/cicids2017/Z1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,unknown_recall,0.5333333333333333
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,aupr_out,0.4062534134623758
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,far,0.02197802197802198
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,fpr95,0.5956043956043956
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,frr,0.6444444444444445
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,known_accuracy,0.6307692307692307
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,known_macro_f1,0.5822250030286733
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,known_weighted_f1,0.5813420547728827
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,open_world_macro_f1,0.556259064151812
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,oscr,0.5279120879120879
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,tpr_at_0_1_fpr,0.0
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,tpr_at_1_fpr,0.28888888888888886
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,tpr_at_5_fpr,0.35555555555555557
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,unknown_auroc,0.7894505494505494
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,unknown_f1,0.4507042253521127
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,unknown_precision,0.6153846153846154
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,closr,unknown_recall,0.35555555555555557
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,aupr_out,0.3644565379074199
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,far,0.004395604395604396
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,fpr95,0.810989010989011
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,frr,0.9333333333333333
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,known_accuracy,0.756043956043956
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,known_macro_f1,0.7273036718893998
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,known_weighted_f1,0.7275580885502289
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,open_world_macro_f1,0.6567114729532406
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,oscr,0.49352869352869355
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,tpr_at_0_1_fpr,0.0
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,tpr_at_1_fpr,0.08888888888888889
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,tpr_at_5_fpr,0.5777777777777777
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,unknown_auroc,0.659023199023199
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,unknown_f1,0.12
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,unknown_precision,0.6
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,efc,unknown_recall,0.06666666666666667
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,aupr_out,0.6042332721348495
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,far,0.02197802197802198
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,fpr95,0.5802197802197803
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,frr,0.4666666666666667
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,known_accuracy,0.654945054945055
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,known_macro_f1,0.6219907019196822
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,known_weighted_f1,0.6216781101453052
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,open_world_macro_f1,0.600999684209011
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,oscr,0.5926739926739927
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,tpr_at_0_1_fpr,0.0
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,tpr_at_1_fpr,0.4666666666666667
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,tpr_at_5_fpr,0.7111111111111111
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,unknown_auroc,0.8836630036630037
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,unknown_f1,0.6075949367088608
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,unknown_precision,0.7058823529411765
rq2,baselines,difficulty/openness/cicids2017/O1/seed_13,difficulty,cicids2017,Z1,13,renoir_dml,unknown_recall,0.5333333333333333
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,aupr_out,0.037183607569865565
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,far,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,fpr95,0.7489451476793249
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,frr,1.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,known_accuracy,0.3459915611814346
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,known_macro_f1,0.24238962365939157
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,known_weighted_f1,0.24205593063287345
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,latency_ms_per_flow,0.21746120000898372
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,open_world_macro_f1,0.22921947834811296
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,oscr,0.09866926322622524
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,parameters,4404.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,scorer_density_reference_size,500.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,scorer_density_selection_margin,0.1
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,scorer_proxy_density_auroc,0.6223158823529411
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,scorer_proxy_evidential_auroc,0.5017914117647059
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,throughput_fps,4598.5214831826925
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_0_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_5_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,unknown_auroc,0.296291788380396
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,unknown_f1,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,unknown_precision,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13,prevalence,ciciomt2024,Z1,13,hedl,unknown_recall,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,aupr_out,0.0029940119760479044
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,far,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,fpr95,0.7025316455696202
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,frr,1.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,known_accuracy,0.3459915611814346
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,known_macro_f1,0.24238962365939157
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,known_weighted_f1,0.24205593063287345
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,open_world_macro_f1,0.22963227504573944
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,oscr,0.09282700421940929
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,realized_prevalence,0.002105263157894737
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,requested_prevalence,0.001
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,sampled_known,474.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,sampled_unknown,1.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_0_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_5_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,unknown_auroc,0.2974683544303798
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,unknown_f1,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,unknown_precision,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.001,prevalence,ciciomt2024,Z1,13,hedl,unknown_recall,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,aupr_out,0.00851045428725243
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,far,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,fpr95,0.740506329113924
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,frr,1.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,known_accuracy,0.3459915611814346
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,known_macro_f1,0.24238962365939157
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,known_weighted_f1,0.24205593063287345
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,open_world_macro_f1,0.22963227504573944
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,oscr,0.09113924050632911
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,realized_prevalence,0.010438413361169102
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,requested_prevalence,0.01
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,sampled_known,474.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,sampled_unknown,5.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_0_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_5_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,unknown_auroc,0.26983122362869205
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,unknown_f1,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,unknown_precision,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.01,prevalence,ciciomt2024,Z1,13,hedl,unknown_recall,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,aupr_out,0.035908972383416955
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,far,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,fpr95,0.7489451476793249
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,frr,1.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,known_accuracy,0.3459915611814346
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,known_macro_f1,0.24238962365939157
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,known_weighted_f1,0.24205593063287345
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,open_world_macro_f1,0.22921947834811296
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,oscr,0.0989873417721519
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,realized_prevalence,0.050100200400801605
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,requested_prevalence,0.05
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,sampled_known,474.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,sampled_unknown,25.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_0_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_1_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,tpr_at_5_fpr,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,unknown_auroc,0.2976793248945148
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,unknown_f1,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,unknown_precision,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.05,prevalence,ciciomt2024,Z1,13,hedl,unknown_recall,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,aupr_out,0.07484789874369653
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,far,0.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,fpr95,0.717948717948718
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,frr,1.0
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,known_accuracy,0.32905982905982906
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,known_macro_f1,0.23195018049704544
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,known_weighted_f1,0.2249379777973651
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,open_world_macro_f1,0.21905874926104235
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,oscr,0.10996055226824457
rq3,ours,prevalence/ciciomt2024/Z1/seed_13/prevalence_0.1,prevalence,ciciomt2024,Z1,13,hedl,realized_prevalence,0.1
