method,policy,prevalence,q_or_far,mean_alerts,std_alerts,mean_true_discoveries,std_true_discoveries,mean_false_discoveries,std_false_discoveries,mean_false_discovery_proportion,std_false_discovery_proportion,mean_power,std_power,mean_false_alarm_rate,std_false_alarm_rate,mean_alert_rate,std_alert_rate,empirical_fdr,empirical_fdr_se,empirical_fdr_ci95_low,empirical_fdr_ci95_high,fdp_p90,probability_any_alert,nominal_q,fraction_fdp_above_q,minimum_bh_rejections_at_pmin
hedl,by_mondrian,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.0
hedl,by_mondrian,0.25,0.2,1.345,10.93084589406506,1.33,10.808571882106037,0.015,0.15779574610057515,0.00016612299142201284,0.0017580935274018473,0.00266,0.02161714376421208,1e-05,0.00010519716406705011,0.0006725,0.00546542294703253,0.00016612299142201284,0.00012431598551860236,0.0,0.0004097823230384735,0.0,0.015,0.2,0.0,10.0
hedl,by_mondrian,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,39.0
hedl,by_mondrian,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.0
hedl,by_mondrian,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.0
hedl,by_mondrian,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,39.0
hedl,by_mondrian,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.0
hedl,by_mondrian,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.0
hedl,by_mondrian,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,39.0
hedl,by_mondrian,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.0
hedl,by_mondrian,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.0
hedl,by_mondrian,0.001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,39.0
hedl,by_mondrian,0.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,20.0
hedl,by_mondrian,0.001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.0
hedl,fixed_far,0.5,0.01,233.725,12.992435951729721,226.93,12.887417415378108,6.795,2.2445858925747815,0.029093606315432244,0.00954817021768389,0.22693000000000002,0.012887417415378109,0.006795000000000001,0.0022445858925747813,0.11686250000000001,0.00649621797586486,0.029093606315432244,0.0006751575908847712,0.027770297437298093,0.030416915193566395,0.041902186784558294,1.0,,,
hedl,fixed_far,0.25,0.01,124.025,9.354781380308513,113.38,8.653903757915053,10.645,3.327814107438747,0.08553380106088193,0.0252027417081225,0.22676000000000002,0.017307807515830106,0.007096666666666667,0.002218542738292498,0.0620125,0.004677390690154257,0.08553380106088193,0.001782102956630645,0.08204087926588587,0.089026722855878,0.11811440677966101,1.0,,,
hedl,fixed_far,0.1,0.01,58.355,7.040369950878016,45.77,6.134759684120442,12.585,3.4089410961448023,0.2152865252040613,0.05115478533955337,0.22885000000000003,0.03067379842060221,0.006991666666666667,0.00189385616452489,0.029177500000000002,0.0035201849754390086,0.2152865252040613,0.0036171895603740374,0.2081968336657282,0.2223762167423944,0.2759681697612732,1.0,,,
hedl,fixed_far,0.05,0.01,35.985,4.933199497935611,22.94,3.9920020543594474,13.045,3.344984244804443,0.3616613997087362,0.07537137133915481,0.22939999999999997,0.039920020543594475,0.0068657894736842105,0.0017605180235812858,0.0179925,0.002466599748967805,0.3616613997087362,0.005329560778124576,0.351215460583612,0.3721073388338603,0.45480519480519477,1.0,,,
hedl,fixed_far,0.01,0.01,18.05,3.8733077030897083,4.385,1.847659119292714,13.665,3.481866160523548,0.7540711620164987,0.09851449849052032,0.21925,0.0923829559646357,0.006901515151515151,0.001758518262890681,0.009025,0.0019366538515448541,0.7540711620164987,0.006966026992783882,0.7404177491106423,0.7677245749223551,0.875,1.0,,,
hedl,fixed_far,0.001,0.01,14.585,3.487634293446508,0.45,0.6477638380997729,14.135,3.4810001162087345,0.9683836324220293,0.04624606453425297,0.225,0.32388191904988645,0.007074574574574575,0.0017422423004047724,0.0072925,0.0017438171467232537,0.9683836324220293,0.003270090583536097,0.9619742548782986,0.97479300996576,1.0,1.0,,,
