method,policy,prevalence,q_or_far,mean_alerts,std_alerts,mean_true_discoveries,std_true_discoveries,mean_false_discoveries,std_false_discoveries,mean_false_discovery_proportion,std_false_discovery_proportion,mean_power,std_power,mean_false_alarm_rate,std_false_alarm_rate,mean_alert_rate,std_alert_rate,empirical_fdr,empirical_fdr_se,empirical_fdr_ci95_low,empirical_fdr_ci95_high,fdp_p90,probability_any_alert,nominal_q,fraction_fdp_above_q,minimum_bh_rejections_at_pmin
closr,fixed_far,0.1,0.01,29.15,5.259831665151333,0.16,0.3675260220507143,28.99,5.250498899482537,0.9944441061561565,0.01306348479066182,0.0008000000000000001,0.0018376301102535713,0.016105555555555554,0.002916943833045854,0.014575000000000003,0.0026299158325756664,0.9944441061561565,0.0009237278681404298,0.9926335995346013,0.9962546127777118,1.0,1.0,,,
closr,fixed_far,0.05,0.01,30.165,5.077071822562419,0.065,0.247144496216384,30.1,5.071350211218323,0.997863179784844,0.00822011248034753,0.00065,0.0024714449621638405,0.015842105263157893,0.0026691316901149066,0.015082500000000004,0.0025385359112812095,0.997863179784844,0.0005812497276969909,0.9967239303185579,0.99900242925113,1.0,1.0,,,
closr,fixed_far,0.01,0.01,31.33,5.615941058259893,0.025,0.1565167321316987,31.305,5.613334357854103,0.999215974539504,0.004951676276267124,0.00125,0.007825836606584934,0.01581060606060606,0.0028350173524515666,0.015665,0.0028079705291299464,0.999215974539504,0.0003501363873189036,0.9985297072203589,0.999902241858649,1.0,1.0,,,
closr,fixed_far,0.001,0.01,31.855,5.196053295458604,0.0,0.0,31.855,5.196053295458604,1.0,0.0,0.0,0.0,0.015943443443443447,0.002600627275004307,0.0159275,0.0025980266477293027,1.0,0.0,1.0,1.0,1.0,1.0,,,
renoir_dml,bh,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
renoir_dml,bh,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
renoir_dml,bh,0.5,0.2,0.01,0.1414213562373095,0.0,0.0,0.01,0.1414213562373095,0.005,0.07071067811865475,0.0,0.0,1e-05,0.0001414213562373095,5e-06,7.071067811865475e-05,0.005,0.005,0.0,0.0148,0.0,0.005,0.2,0.005,1.0
renoir_dml,bh,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
renoir_dml,bh,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
renoir_dml,bh,0.25,0.2,0.03,0.24371496655852534,0.0,0.0,0.03,0.24371496655852534,0.015,0.12185748327926267,0.0,0.0,2e-05,0.0001624766443723502,1.5e-05,0.00012185748327926267,0.015,0.008616625276509296,0.0,0.03188858554195822,0.0,0.015,0.2,0.015,1.0
renoir_dml,bh,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.0
renoir_dml,bh,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
renoir_dml,bh,0.1,0.2,0.07,0.6139909808972079,0.0,0.0,0.07,0.6139909808972079,0.02,0.1403513179927839,0.0,0.0,3.888888888888889e-05,0.0003411061004984489,3.5000000000000004e-05,0.00030699549044860394,0.02,0.0099243368701167,0.0005482997345712705,0.03945170026542873,0.0,0.02,0.2,0.02,1.0
