method,policy,prevalence,q_or_far,mean_alerts,std_alerts,mean_true_discoveries,std_true_discoveries,mean_false_discoveries,std_false_discoveries,mean_false_discovery_proportion,std_false_discovery_proportion,mean_power,std_power,mean_false_alarm_rate,std_false_alarm_rate,mean_alert_rate,std_alert_rate,empirical_fdr,empirical_fdr_se,empirical_fdr_ci95_low,empirical_fdr_ci95_high,fdp_p90,probability_any_alert,nominal_q,fraction_fdp_above_q,minimum_bh_rejections_at_pmin
hedl,bh,0.05,0.1,1.335,2.701716372379588,0.03,0.17101529509309654,1.305,2.639471357152059,0.2258730158730159,0.4149218548731936,0.00030000000000000003,0.0017101529509309654,0.0006868421052631579,0.0013891954511326624,0.0006675,0.001350858186189794,0.2258730158730159,0.02933940572433357,0.16836778065332209,0.2833782510927097,1.0,0.23,0.1,0.23,3.0
hedl,bh,0.05,0.2,3.73,2.9479743492471395,0.205,0.42882918786133145,3.525,2.8194184866768315,0.6436684704184704,0.4489792209606554,0.00205,0.004288291878613314,0.0018552631578947368,0.0014839044666720167,0.001865,0.0014739871746235697,0.6436684704184704,0.03174762517531327,0.5814431250748564,0.7058938157620844,1.0,0.68,0.2,0.68,2.0
hedl,bh,0.01,0.05,0.075,0.6092874163963132,0.0,0.0,0.075,0.6092874163963132,0.015,0.12185748327926267,0.0,0.0,3.787878787878788e-05,0.0003077209173718755,3.75e-05,0.00030464370819815664,0.015,0.008616625276509296,0.0,0.03188858554195822,0.0,0.015,0.05,0.015,5.0
hedl,bh,0.01,0.1,1.365,2.738479752852651,0.005,0.07071067811865477,1.36,2.727194151449158,0.229375,0.4208333851601208,0.00025,0.003535533905932738,0.0006868686868686868,0.0013773707835601809,0.0006825000000000001,0.001369239876426326,0.229375,0.02975741403964116,0.17105046848230332,0.28769953151769667,1.0,0.23,0.1,0.23,3.0
hedl,bh,0.01,0.2,3.75,3.1650573359259218,0.07,0.2747314815136288,3.68,3.137966566242265,0.6716130952380953,0.4594664642392959,0.0035000000000000005,0.013736574075681443,0.0018585858585858587,0.0015848315991122551,0.001875,0.0015825286679629607,0.6716130952380953,0.03248918525914125,0.6079342921301785,0.7352918983460122,1.0,0.685,0.2,0.685,2.0
hedl,bh,0.001,0.05,0.1,0.7017565899639199,0.0,0.0,0.1,0.7017565899639199,0.02,0.1403513179927839,0.0,0.0,5.005005005005005e-05,0.00035122952450646636,5e-05,0.0003508782949819599,0.02,0.0099243368701167,0.0005482997345712705,0.03945170026542873,0.0,0.02,0.05,0.02,5.0
hedl,bh,0.001,0.1,1.29,2.6911169712154503,0.0,0.0,1.29,2.6911169712154503,0.22,0.415285819114726,0.0,0.0,0.0006456456456456455,0.001346905390998724,0.0006450000000000001,0.001345558485607725,0.22,0.02936514188266327,0.16244432190997998,0.27755567809002,1.0,0.22,0.1,0.22,3.0
hedl,bh,0.001,0.2,3.605,2.8827985774574945,0.0,0.0,3.605,2.8827985774574945,0.7,0.4594075275633928,0.0,0.0,0.0018043043043043045,0.001442842130859607,0.0018024999999999998,0.0014413992887287474,0.7,0.03248501780682208,0.6363293650986287,0.7636706349013712,1.0,0.7,0.2,0.7,2.0
hedl,by,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,36.0
hedl,by,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.0
hedl,by,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,36.0
hedl,by,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.0
hedl,by,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.0
hedl,by,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,36.0
