Label1,N1,Acc1,Label2,Acc2,N2,Label3,N3,Acc3,Label4,N4,Acc4,Label5,N5,Acc5,Total Acc
attack_DDOS,28,100.0,DOS_SlowLoris,99.48599331791314,2945,DOS_Hulk,917,99.89727786337956,FTPPatator,0,100.0,DOS_SlowHttpTest,0,21.336760925449873,84.15210688591984
attack_DDOS,21,100.0,DOS_SlowLoris,99.70544918998527,0,DOS_Hulk,654,99.70414201183432,FTPPatator,0,100.0,Web_XSS,0,65.92592592592592,93.07692307692308
DOS_SlowHttpTest,17,99.25705794947994,DOS_Hulk,99.26362297496318,649,FTPPatator,1,100.0,Web_XSS,9,98.5207100591716,DOS_GoldenEye,0,13.609467455621301,82.1301775147929
DOS_SlowHttpTest,461,99.25705794947994,DOS_Hulk,99.26362297496318,40,FTPPatator,48,100.0,Web_XSS,127,98.5207100591716,DOS_SlowLoris,0,66.86390532544378,92.7810650887574
DOS_SlowHttpTest,18,99.25705794947994,DOS_Hulk,99.26362297496318,455,FTPPatator,86,100.0,Web_XSS,117,98.5207100591716,attack_DDOS,0,51.183431952662716,89.64497041420118
DOS_SlowHttpTest,0,99.25705794947994,DOS_Hulk,99.26362297496318,0,FTPPatator,0,100.0,Web_XSS,676,98.5207100591716,attack_portscan,0,99.70414201183432,99.3491124260355
DOS_SlowHttpTest,0,99.25705794947994,DOS_Hulk,99.26362297496318,0,FTPPatator,0,100.0,Web_XSS,676,98.5207100591716,SSHPatator,0,0.0,79.40828402366864
attack_DDOS,0,99.70282317979198,DOS_SlowLoris,100.0,36,DOS_Hulk,626,98.81656804733728,Web_XSS,14,99.85207100591717,DOS_GoldenEye,0,11.834319526627219,82.0414201183432
attack_DDOS,0,99.70282317979198,DOS_SlowLoris,100.0,55,DOS_Hulk,8,98.81656804733728,Web_XSS,613,99.85207100591717,FTPPatator,0,48.37278106508875,89.3491124260355
attack_DDOS,87,99.70282317979198,DOS_SlowLoris,100.0,0,DOS_Hulk,324,98.81656804733728,Web_XSS,265,99.85207100591717,attack_bot,0,78.84615384615384,95.44378698224853
attack_DDOS,0,99.70282317979198,DOS_SlowLoris,100.0,0,DOS_Hulk,0,98.81656804733728,Web_XSS,676,99.85207100591717,SSHPatator,0,0.0,79.67455621301775
attack_DDOS,0,99.70282317979198,DOS_SlowLoris,100.0,0,DOS_Hulk,34,98.81656804733728,Web_XSS,642,99.85207100591717,Web_BruteForce,0,0.0,79.67455621301775
attack_portscan,1,100.0,DOS_SlowLoris,99.53739398612183,3031,DOS_Hulk,858,99.84591679506933,FTPPatator,0,100.0,DOS_SlowHttpTest,0,2.7249357326478147,80.43165467625899
attack_portscan,758,100.0,DOS_SlowLoris,99.48224852071006,72,DOS_Hulk,521,99.77827050997783,FTPPatator,0,100.0,Web_BruteForce,0,54.47816432272391,90.75443786982248
attack_portscan,504,100.0,DOS_SlowLoris,99.42575881870386,36,DOS_Hulk,681,99.75429975429975,FTPPatator,0,100.0,attack_bot,0,7.944307944307945,81.40983606557377
attack_portscan,20,100.0,DOS_SlowLoris,99.53739398612183,19,DOS_Hulk,2881,99.84591679506933,FTPPatator,970,100.0,attack_DDOS,0,21.979434447300772,84.28057553956835
attack_portscan,0,100.0,DOS_SlowLoris,99.53739398612183,113,DOS_Hulk,3777,99.84591679506933,FTPPatator,0,100.0,DOS_GoldenEye,0,1.9794344473007712,80.28263103802672
attack_DDOS,10,100.0,attack_portscan,99.85272459499264,443,DOS_SlowHttpTest,53,99.40828402366864,DOS_SlowLoris,169,99.85228951255539,Web_XSS,0,64.29629629629629,92.6923076923077
attack_DDOS,475,100.0,attack_portscan,99.91796554552911,496,DOS_SlowHttpTest,238,99.42669942669943,DOS_SlowLoris,10,99.91803278688525,attack_bot,2,43.65274365274365,88.57377049180327
attack_DDOS,2287,100.0,attack_portscan,99.96047430830039,2,DOS_SlowHttpTest,237,99.56487341772153,DOS_SlowLoris,1,99.88128215275029,SSHPatator,0,24.535021764938662,84.79430379746836
attack_DDOS,6,100.0,attack_portscan,99.92603550295857,782,DOS_SlowHttpTest,217,99.48263118994826,DOS_SlowLoris,346,99.9260901699926,Web_BruteForce,0,66.61732050333087,93.19526627218934
attack_DDOS,3149,100.0,attack_portscan,99.9743062692703,0,DOS_SlowHttpTest,0,99.61479198767334,DOS_SlowLoris,741,99.89719866358263,FTPPatator,0,39.61439588688946,87.82631038026722
attack_DDOS,1486,100.0,attack_portscan,99.9743062692703,0,DOS_SlowHttpTest,2178,99.61479198767334,DOS_SlowLoris,226,99.89719866358263,DOS_GoldenEye,0,47.994858611825194,89.50154162384378
attack_bot,512,100.0,attack_portscan,99.91796554552911,0,DOS_SlowHttpTest,455,99.67239967239966,SSHPatator,255,100.0,FTPPatator,0,74.95908346972176,94.90163934426229
attack_bot,94,100.0,attack_portscan,99.91796554552911,0,DOS_SlowHttpTest,1128,99.67239967239966,SSHPatator,0,100.0,DOS_Hulk,0,18.985270049099835,83.68852459016394
attack_bot,29,100.0,attack_portscan,99.91796554552911,0,DOS_SlowHttpTest,1193,99.67239967239966,SSHPatator,0,100.0,DOS_GoldenEye,0,7.855973813420622,81.45901639344262
attack_bot,57,100.0,attack_portscan,99.85272459499264,0,DOS_SlowHttpTest,618,99.40828402366864,SSHPatator,0,100.0,Web_XSS,0,22.37037037037037,84.3491124260355
DOS_SlowHttpTest,698,99.91796554552911,FTPPatator,100.0,0,SSHPatator,29,100.0,Web_BruteForce,494,99.91803278688525,attack_bot,0,30.876330876330876,86.1311475409836
DOS_SlowHttpTest,1212,99.9259807549963,FTPPatator,99.92603550295857,88,SSHPatator,0,99.9260901699926,Web_BruteForce,52,99.92603550295857,DOS_SlowLoris,0,3.772189349112426,80.69526627218934
DOS_SlowHttpTest,1340,99.9259807549963,FTPPatator,99.92603550295857,0,SSHPatator,0,99.9260901699926,Web_BruteForce,12,99.92603550295857,DOS_Hulk,0,0.9615384615384616,80.13313609467455
DOS_SlowHttpTest,1349,99.9259807549963,FTPPatator,99.92603550295857,0,SSHPatator,0,99.9260901699926,Web_BruteForce,3,99.92603550295857,DOS_GoldenEye,0,1.7751479289940828,80.29585798816568
attack_DDOS,3728,99.97436554729556,attack_portscan,100.0,1,DOS_Hulk,0,100.0,DOS_GoldenEye,169,100.0,FTPPatator,0,10.543868650590046,82.11282051282052
attack_DDOS,0,99.9743128692525,attack_portscan,100.0,34,DOS_Hulk,1756,100.0,DOS_GoldenEye,2099,100.0,DOS_SlowLoris,0,0.4628439187451787,80.10277492291881
attack_DDOS,0,99.9762808349146,attack_portscan,100.0,4,DOS_Hulk,41,100.0,DOS_GoldenEye,4170,100.0,DOS_SlowHttpTest,0,1.376037959667853,80.27514231499052
attack_DDOS,1017,99.96044303797468,attack_portscan,100.0,22,DOS_Hulk,147,100.0,DOS_GoldenEye,1340,100.0,SSHPatator,1,50.37593984962406,90.07120253164557
DOS_SlowHttpTest,2,99.10846953937593,DOS_SlowLoris,99.70544918998527,0,DOS_GoldenEye,7,100.0,Web_BruteForce,666,99.85228951255539,Web_XSS,0,0.0,79.76331360946746
DOS_SlowHttpTest,1347,99.25980754996299,DOS_SlowLoris,99.85207100591717,0,DOS_GoldenEye,0,99.77827050997783,Web_BruteForce,5,99.92603550295857,SSHPatator,0,2.7366863905325447,80.31065088757397
DOS_SlowHttpTest,0,99.25980754996299,DOS_SlowLoris,99.85207100591717,0,DOS_GoldenEye,0,99.77827050997783,Web_BruteForce,1352,99.92603550295857,FTPPatator,0,0.5177514792899409,79.86686390532545
DOS_SlowHttpTest,5,99.25980754996299,DOS_SlowLoris,99.85207100591717,122,DOS_GoldenEye,1225,99.77827050997783,Web_BruteForce,0,99.92603550295857,attack_DDOS,0,17.159763313609467,83.19526627218934
DOS_SlowHttpTest,0,99.25980754996299,DOS_SlowLoris,99.85207100591717,4,DOS_GoldenEye,1344,99.77827050997783,Web_BruteForce,4,99.92603550295857,DOS_Hulk,0,0.7396449704142012,79.91124260355029
attack_bot,1022,100.0,DOS_SlowHttpTest,98.85151763740771,0,DOS_GoldenEye,176,99.34479934479934,Web_BruteForce,24,100.0,attack_DDOS,0,18.330605564648117,83.27868852459017
attack_bot,1219,100.0,DOS_SlowHttpTest,98.85151763740771,0,DOS_GoldenEye,3,99.34479934479934,Web_BruteForce,0,100.0,SSHPatator,0,0.24549918166939444,79.65573770491804
attack_bot,0,100.0,DOS_SlowHttpTest,98.85151763740771,0,DOS_GoldenEye,0,99.34479934479934,Web_BruteForce,1222,100.0,FTPPatator,0,0.0,79.60655737704919
attack_bot,0,100.0,DOS_SlowHttpTest,98.85151763740771,539,DOS_GoldenEye,623,99.34479934479934,Web_BruteForce,60,100.0,DOS_SlowLoris,0,35.59738134206219,86.73770491803279
attack_bot,2,100.0,DOS_SlowHttpTest,98.8217967599411,0,DOS_GoldenEye,7,99.11242603550295,Web_BruteForce,666,100.0,Web_XSS,0,0.4444444444444444,79.70414201183432
attack_bot,1217,100.0,DOS_SlowHttpTest,98.85151763740771,0,DOS_GoldenEye,0,99.34479934479934,Web_BruteForce,5,100.0,attack_portscan,0,89.60720130932897,97.55737704918033
attack_bot,16,100.0,DOS_SlowLoris,100.0,658,DOS_Hulk,0,99.2603550295858,Web_XSS,2,99.85207100591717,attack_portscan,0,99.70414201183432,99.76331360946746
attack_bot,0,100.0,DOS_SlowLoris,100.0,0,DOS_Hulk,0,99.2603550295858,Web_XSS,676,99.85207100591717,SSHPatator,0,0.0,79.8224852071006
attack_bot,0,100.0,DOS_SlowLoris,100.0,513,DOS_Hulk,56,99.2603550295858,Web_XSS,107,99.85207100591717,DOS_SlowHttpTest,0,26.77514792899408,85.1775147928994
attack_bot,0,100.0,DOS_SlowLoris,100.0,0,DOS_Hulk,24,99.2603550295858,Web_XSS,652,99.85207100591717,Web_BruteForce,0,3.9940828402366866,80.62130177514793
attack_bot,0,100.0,DOS_SlowLoris,100.0,37,DOS_Hulk,636,99.2603550295858,Web_XSS,3,99.85207100591717,DOS_GoldenEye,0,11.242603550295858,82.07100591715977
attack_bot,0,100.0,DOS_SlowLoris,100.0,676,DOS_Hulk,0,99.2603550295858,Web_XSS,0,99.85207100591717,FTPPatator,0,0.0,79.8224852071006
attack_bot,462,100.0,DOS_SlowLoris,100.0,0,DOS_Hulk,113,99.2603550295858,Web_XSS,101,99.85207100591717,attack_DDOS,0,40.976331360946745,88.01775147928994
attack_bot,86,100.0,DOS_SlowLoris,100.0,337,SSHPatator,0,100.0,Web_XSS,253,99.70414201183432,DOS_GoldenEye,0,78.40236686390533,95.62130177514793
attack_bot,413,100.0,DOS_SlowLoris,100.0,0,SSHPatator,225,100.0,Web_XSS,38,99.70414201183432,attack_DDOS,0,16.56804733727811,83.25443786982248
attack_bot,46,100.0,DOS_SlowLoris,100.0,169,SSHPatator,0,100.0,Web_XSS,461,99.70414201183432,DOS_Hulk,0,83.87573964497041,96.71597633136095
attack_bot,0,100.0,DOS_SlowLoris,100.0,0,SSHPatator,670,100.0,Web_XSS,6,99.70414201183432,FTPPatator,0,9.911242603550296,81.92307692307692
attack_bot,592,100.0,DOS_SlowLoris,100.0,82,SSHPatator,0,100.0,Web_XSS,2,99.70414201183432,attack_portscan,0,96.89349112426035,99.31952662721893
attack_bot,0,100.0,DOS_SlowLoris,99.83593109105826,508,DOS_Hulk,1,99.09909909909909,DOS_GoldenEye,713,99.91803278688525,DOS_SlowHttpTest,0,46.07201309328969,88.9672131147541
attack_bot,1,100.0,DOS_SlowLoris,99.83593109105826,1221,DOS_Hulk,0,99.09909909909909,DOS_GoldenEye,0,99.91803278688525,attack_portscan,0,3.273322422258593,80.39344262295081
attack_bot,48,100.0,DOS_SlowLoris,99.70544918998527,76,DOS_Hulk,527,98.96449704142012,DOS_GoldenEye,24,99.85228951255539,Web_XSS,0,90.22222222222223,97.75147928994083
attack_bot,1220,100.0,DOS_SlowLoris,99.83593109105826,0,DOS_Hulk,1,99.09909909909909,DOS_GoldenEye,1,99.91803278688525,SSHPatator,0,0.16366612111292964,79.77049180327869
attack_bot,57,100.0,DOS_SlowLoris,99.83593109105826,121,DOS_Hulk,916,99.09909909909909,DOS_GoldenEye,128,99.91803278688525,Web_BruteForce,0,83.22422258592471,96.40983606557377
attack_bot,864,100.0,DOS_SlowLoris,99.83593109105826,0,DOS_Hulk,153,99.09909909909909,DOS_GoldenEye,205,99.91803278688525,attack_DDOS,0,21.358428805237317,84.01639344262296
attack_DDOS,0,99.25705794947994,DOS_GoldenEye,99.55817378497791,0,FTPPatator,0,100.0,Web_XSS,676,99.55621301775149,attack_portscan,0,99.70414201183432,99.61538461538461
attack_DDOS,0,99.25705794947994,DOS_GoldenEye,99.55817378497791,664,FTPPatator,0,100.0,Web_XSS,12,99.55621301775149,DOS_Hulk,0,16.124260355029584,82.89940828402366
attack_DDOS,0,99.25705794947994,DOS_GoldenEye,99.55817378497791,34,FTPPatator,0,100.0,Web_XSS,642,99.55621301775149,Web_BruteForce,0,0.0,79.67455621301775
attack_DDOS,0,99.25705794947994,DOS_GoldenEye,99.55817378497791,378,FTPPatator,0,100.0,Web_XSS,298,99.55621301775149,attack_bot,0,45.857988165680474,88.84615384615384
attack_DDOS,0,99.25705794947994,DOS_GoldenEye,99.55817378497791,340,FTPPatator,43,100.0,Web_XSS,293,99.55621301775149,DOS_SlowLoris,0,35.20710059171598,86.71597633136095
attack_portscan,0,100.0,DOS_SlowHttpTest,99.53751284686535,0,DOS_SlowLoris,3890,99.74312869252503,DOS_GoldenEye,0,99.8972250770812,FTPPatator,0,0.025706940874035987,79.85097636176774
attack_portscan,45,100.0,DOS_SlowHttpTest,99.53751284686535,8,DOS_SlowLoris,671,99.74312869252503,DOS_GoldenEye,3164,99.8972250770812,attack_DDOS,2,30.359897172236504,85.91469681397739
attack_portscan,3,100.0,DOS_SlowHttpTest,99.52569169960475,2514,DOS_SlowLoris,8,99.84177215189874,DOS_GoldenEye,2,99.9208547685002,SSHPatator,0,0.554016620498615,79.97626582278481
attack_portscan,496,100.0,DOS_SlowHttpTest,99.42575881870386,42,DOS_SlowLoris,2,99.83619983619984,DOS_GoldenEye,681,99.8360655737705,attack_bot,0,3.6855036855036856,80.54098360655738
attack_portscan,581,100.0,DOS_SlowHttpTest,99.41089837997055,56,DOS_SlowLoris,38,100.0,FTPPatator,0,100.0,Web_XSS,0,43.55555555555555,88.6094674556213
attack_portscan,1089,100.0,DOS_SlowHttpTest,99.58890030832477,2008,DOS_SlowLoris,513,99.79450295402003,FTPPatator,165,100.0,attack_DDOS,115,74.55012853470437,94.78931140801645
attack_portscan,0,100.0,DOS_SlowHttpTest,99.58890030832477,2781,DOS_SlowLoris,1109,99.79450295402003,FTPPatator,0,100.0,DOS_GoldenEye,0,40.87403598971722,88.05755395683454
attack_portscan,938,100.0,DOS_SlowHttpTest,99.42575881870386,280,DOS_SlowLoris,3,99.83619983619984,FTPPatator,0,100.0,attack_bot,0,12.694512694512694,82.37704918032787
DOS_SlowHttpTest,29,99.58982772764561,DOS_GoldenEye,99.75389663658737,691,FTPPatator,0,100.0,Web_BruteForce,501,99.91803278688525,attack_bot,0,2.8665028665028665,80.40983606557377
DOS_SlowHttpTest,743,99.6299037749815,DOS_GoldenEye,99.77810650887574,13,FTPPatator,0,99.9260901699926,Web_BruteForce,596,99.92603550295857,SSHPatator,0,98.22485207100591,99.49704142011835
DOS_SlowHttpTest,0,99.40564635958395,DOS_GoldenEye,99.85272459499264,9,FTPPatator,0,100.0,Web_BruteForce,666,99.85228951255539,Web_XSS,0,0.4444444444444444,79.94082840236686
DOS_SlowHttpTest,0,99.6299037749815,DOS_GoldenEye,99.77810650887574,0,FTPPatator,0,99.9260901699926,Web_BruteForce,1352,99.92603550295857,attack_portscan,0,98.74260355029585,99.60059171597634
